Title,Description,URL,Sentiment
Euro 2022: England face Sweden in semi-final at Bramall Lane,England will attempt to reach the European Women's Championship final for a third time when they face 1984 winners Sweden on Tuesday.,https://www.bbc.co.uk/sport/football/62286243?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Turner Prize: Windrush memorial artist Veronica Ryan wins for 'poetic' sculptures,Veronica Ryan's winning works include giant sculptures of Caribbean fruits on a street in Hackney.,https://www.bbc.co.uk/news/entertainment-arts-63887960?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Garth Crooks' Team of the Week: Who is playing like a future Ballon d'Or winner?,Who is playing like a future Ballon d'Or winner? Who would Gareth Southgate be brave to overlook for England? It's Garth Crooks' team of the week.,https://www.bbc.co.uk/sport/football/63450847?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Six Nations highlights: Ireland beat England to keep alive Six Nations hopes,Watch highlights as Ireland keep their hopes of a Six Nations title alive with a 32-15 victory over 14-man England at Twickenham.,https://www.bbc.co.uk/sport/av/rugby-union/60722775?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Secret deals ending Britain's control in Gulf revealed,A BBC documentary shines a light on the collusions which ended Britain's empire in the Middle East.,https://www.bbc.co.uk/news/world-middle-east-62713025?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Juventus 1-1 Arsenal: Vivianne Miedema scores to salvage point for Gunners,Vivianne Miedema scores as Arsenal come from behind to earn a point in their Women's Champions League group game in Turin.,https://www.bbc.co.uk/sport/football/63737086?at_medium=RSS&at_campaign=KARANGA,POSITIVE
England v New Zealand: Late wickets put England in charge of third Test,Watch highlights as England take four wickets for 36 runs in the final session before rain ends play early on the third day of the third Test at Headingley.,https://www.bbc.co.uk/sport/av/cricket/61936244?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Pride at 50: The LGBT revolution sparked in a basement,The ripple effects of the Gay Liberation Front's 1972 march are still being felt.,https://www.bbc.co.uk/news/uk-61994277?at_medium=RSS&at_campaign=KARANGA,POSITIVE
"Britain's economy is back, says chancellor",Jeremy Hunt says his strategy has been welcomed by the IMF after his predecessor faced criticism.,https://www.bbc.co.uk/news/business-65265231?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Pole-dancing axe thrower wins world title,"Ceola McGowan, from Sligo, cites pole dancing for improving her balance and strengthening her core.",https://www.bbc.co.uk/news/world-europe-62717150?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Formula 1 president Stefano Domenicali says the sport will 'never put a gag on anyone',"Formula 1 president Stefano Domenicali says the sport will ""never put a gag on anyone"" amid controversy over freedom of speech.",https://www.bbc.co.uk/sport/formula1/64563358?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Rare Sumatran rhino gives birth after eight miscarriages,The critically endangered Sumatran rhino gave birth to a female calf in an Indonesian sanctuary.,https://www.bbc.co.uk/news/world-60993659?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Ukraine war: The friends who fought Russia's invasion,Jeremy Bowen catches up with two Ukrainian students who chose to fight when Russia's invasion began.,https://www.bbc.co.uk/news/world-europe-64733014?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Erik Ten Hag says taking Manchester United job is not a risk to his reputation,Erik ten Hag says he is not risking his managerial reputation by taking the Manchester United job.,https://www.bbc.co.uk/sport/football/61552274?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Leicester 0-3 Liverpool: Curtis Jones and Trent Alexander-Arnold goals pile pressure on Foxes,Curtis Jones scores twice as Liverpool brush aside Leicester to maintain their winning streak and push the Foxes closer to relegation.,https://www.bbc.co.uk/sport/football/65522374?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Ukraine war: British ambassador 'comfortable' to be back in Kyiv,British ambassador Melinda Simmons says she is comfortable to return to the capital despite the risks.,https://www.bbc.co.uk/news/uk-61289547?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Lucky Girl Syndrome: Smug TikTok trend or life-changing positivity?,"Lucky Girl Syndrome promotes positive thinking, manifesting good vibes and is spreading online.",https://www.bbc.co.uk/news/newsbeat-64251820?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Sao Paulo Grand Prix: George Russell beats Lewis Hamilton to first full Formula 1 win,George Russell takes a maiden grand prix victory - and a first for Mercedes in 2022 - as Max Verstappen was penalised for a collision with Lewis Hamilton in Sao Paulo.,https://www.bbc.co.uk/sport/formula1/63617916?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Six Nations Grand Slam: France sweep fans off their feet with glorious triumph,"A year out from a home World Cup, France's team, drawn from all parts of the country and society, revive memories of sporting triumphs past at the Stade de France.",https://www.bbc.co.uk/sport/rugby-union/60810926?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Manchester City v Real Madrid: Pep Guardiola's side aiming to reach second successive Champions League final,"After a thrilling Champions League semi-final first leg, Manchester City face Real Madrid looking to reach a second successive final.",https://www.bbc.co.uk/sport/football/61312216?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Harry Kane suffers anguish despite equalling Wayne Rooney's all-time England goals record,"Harry Kane equals the England scoring record with his 53rd goal, netting in the World Cup quarter-final to move alongside Wayne Rooney.",https://www.bbc.co.uk/sport/football/61666027?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Energy strategy: UK plans new nuclear reactors to boost production,The government wants to boost UK energy production and independence as household bills soar.,https://www.bbc.co.uk/news/business-61010605?at_medium=RSS&at_campaign=KARANGA,POSITIVE
"BBC Proms 2023: Self Esteem, Horrible Histories and BBC Singers on line-up","The festival covers everything from pop music to Bollywood, alongside a strong classical line-up.",https://www.bbc.co.uk/news/entertainment-arts-65314410?at_medium=RSS&at_campaign=KARANGA,POSITIVE
She Said: Film critics mostly positive about MeToo drama,"The film about journalists investigating Harvey Weinstein is called ""astute"" but also ""slow-paced"".",https://www.bbc.co.uk/news/entertainment-arts-63255197?at_medium=RSS&at_campaign=KARANGA,POSITIVE
"Infected blood scandal victims in line to get £100,000","The PM wants payments to be made to survivors ""as soon as possible"", says Downing Street.",https://www.bbc.co.uk/news/education-62458081?at_medium=RSS&at_campaign=KARANGA,POSITIVE
King gives up to £600 to staff to help with cost of living crisis,The monarch will use part of his private income to fund the single payment on top of his staffs' salaries.,https://www.bbc.co.uk/news/uk-63607986?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Lulo Rose: Largest pink diamond in 300 years found in Angola,"The 170 carat ""Lulo Rose"" is the fifth largest diamond ever discovered in Angola's Lulo mine.",https://www.bbc.co.uk/news/world-africa-62316058?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Fontaines DC: How a song by the band helped a grieving family to heal,"The Grammy-nominated band's new album addresses a ""lack of acceptance"" towards Irish culture.",https://www.bbc.co.uk/news/entertainment-arts-61111995?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Rishi Sunak's first day as prime minister in pictures,"A meeting with the King, a speech to the nation and a cabinet reshuffle.",https://www.bbc.co.uk/news/in-pictures-63388207?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Women's World Cup: Wales reach play-offs for first time in 0-0 draw with Slovenia,Wales reach the World Cup play-offs for the first time thanks to a 0-0 draw on a nerve-shredding night in the Welsh capital.,https://www.bbc.co.uk/sport/football/62764159?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Covid: Fewer children missing school because of virus,"Virus-related absences are stabilising in England's state schools, despite rising cases in the UK.",https://www.bbc.co.uk/news/education-60998010?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Kinder Scout mass trespass 'was a victory for ordinary people',BBC News remembers the uprising on the uplands and asks what the next steps are for access rights.,https://www.bbc.co.uk/news/uk-england-derbyshire-61008955?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Women's Ashes 2023: Nat Sciver-Brunt says big crowds bring no extra pressure,Nat Sciver-Brunt says there is no extra pressure on England despite record ticket sales for the Women's Ashes.,https://www.bbc.co.uk/sport/cricket/65716343?at_medium=RSS&at_campaign=KARANGA,POSITIVE
The Indian who documented first-generation immigrants in UK,The lives of Coventry's South Asian immigrants are recorded in Maganbhai 'Masterji' Patel's photos.,https://www.bbc.co.uk/news/world-asia-india-61389834?at_medium=RSS&at_campaign=KARANGA,POSITIVE
"World Indoor Tour Final: Keely Hodgkinson, Dina Asher-Smith & Neil Gourley break British records","Keely Hodgkinson, Dina Asher-Smith & Neil Gourley break British records at the World Indoor Tour Final in Birmingham.",https://www.bbc.co.uk/sport/athletics/64769724?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Huddersfield Town 0-1 Burnley: Vincent Kompany's side impress with dominant victory,Vincent Kompany's reign as Burnley manager gets off to a great start with a dominant 1-0 win away at Huddersfield Town.,https://www.bbc.co.uk/sport/football/62261057?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Italian Open 2023 results: Iga Swiatek beats Donna Vekic in Rome,World number one Iga Swiatek earns her 14th successive win at the Italian Open by beating Croatia's Donna Vekic to reach the quarter-finals.,https://www.bbc.co.uk/sport/tennis/65614172?at_medium=RSS&at_campaign=KARANGA,POSITIVE
"World Cup 2022: 'Attacking, defending, everywhere' Didier Drogba praises Antoine Griezmann","BBC pundits Alan Shearer, Didier Drogba and Rio Ferdinand were full of praise for Antoine Griezmann's all-round performance during France's 2-0 win over Morocco.",https://www.bbc.co.uk/sport/av/football/63980836?at_medium=RSS&at_campaign=KARANGA,POSITIVE
UK Youth Parliament: ‘We have fire in us to create change’,This is the first time members of the UK Youth Parliament have debated in the House of Commons since 2019.,https://www.bbc.co.uk/news/uk-politics-63520778?at_medium=RSS&at_campaign=KARANGA,POSITIVE
I can fly a plane before being able to drive a car,"George Walker has a private pilot licence at the age of 17, inspired by his grandfather who was in the RAF.",https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-64624404?at_medium=RSS&at_campaign=KARANGA,POSITIVE
"King Charles III's speech to Parliament: 'A very simple, but extremely moving occasion'",King Charles III's speech to both Houses of Parliament was a unique moment in Britain's long history.,https://www.bbc.co.uk/news/uk-politics-62878642?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Premier League: The season which had a bit of everything - including 39 managers,BBC Sport looks back at a strange Premier League season which had a bit of everything.,https://www.bbc.co.uk/sport/football/65424845?at_medium=RSS&at_campaign=KARANGA,POSITIVE
23 films coming out in 2023,From Oscars hopefuls such as The Fabelmans to crowd-pleasers like the Barbie movie.,https://www.bbc.co.uk/news/entertainment-arts-64004951?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Day-by-day guide & schedule,Your day-by-day guide to all the action at the 22nd Commonwealth Games in Birmingham.,https://www.bbc.co.uk/sport/commonwealth-games/62222629?at_medium=RSS&at_campaign=KARANGA,POSITIVE
World Cup 2022: British officers sent to the tournament will act as 'buffers' between fans and local police,"British officers deployed in Qatar for the World Cup will act as ""cultural interpreters"" between fans and local law enforcement, says Chief Constable Mark Roberts.",https://www.bbc.co.uk/sport/football/63477302?at_medium=RSS&at_campaign=KARANGA,POSITIVE
World Cup: Fans in Morocco and around world erupt with joy,"Supporters cheer as the North African side beats Portugal, defying expectations.",https://www.bbc.co.uk/news/world-63931443?at_medium=RSS&at_campaign=KARANGA,POSITIVE
"Red Star Belgrade 2-1 Rangers (2-4 agg): 'Our belief is only getting stronger,' says Van Bronckhorst","Rangers boss Giovanni van Bronckhorst says his side's ""belief is only getting stronger"" after dispatching Red Star Belgrade in the Europa League last 16.",https://www.bbc.co.uk/sport/football/60788723?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Medieval necklace found near Northampton 'internationally important',"Experts uncover a ""once-in-a-lifetime"" discovery near Northampton of international significance.",https://www.bbc.co.uk/news/uk-england-northamptonshire-63860132?at_medium=RSS&at_campaign=KARANGA,POSITIVE
Queen silhouette on Christmas stamps for last time,The set of six Art Deco-style stamps depict moments from the Nativity including the journey to Bethlehem.,https://www.bbc.co.uk/news/uk-63505798?at_medium=RSS&at_campaign=KARANGA,POSITIVE
